_id,meleid,sap,descripcion,linea
65f87eb98d297356122cc36e,1051,LC-00001968,ENVASES PARA ALIMENTOS PLASTICO C/TAPA 3 PZAS C/ROJO 1780200 RUBBERMAID,Linea Casa
65f87eb98d297356122cc36f,1052,LC-00001969,ENVASES PARA ALIMENTOS C/TAPA HERMETICO 6 PZAS TRANSPARENTE 2025903 7U79 /2132301  RUBBERMAID,Linea Casa
65f87eb98d297356122cc370,1053,LC-00001970,ENVASES PARA ALIMENTOS C/TAPA HERMETICO 20 PZAS TRANSPARENTE 1990616 7V15/2132325  RUBBERMAID,Linea Casa
65f87eb98d297356122cc371,1054,LC-00001971,ENVASE PARA ENSALADA 4.7 TAZAS C/TAPA HERMETICO TRANSPARENTE 2024856 7V99/2136820 RUBBERMAID,Linea Casa
65f87eb98d297356122cc372,1055,LC-00001972,ENVASES PARA ALIMENTOS C/TAPA HERMETICO 3 PZAS TRANSPARENTE 2024857 7W04/2134862 RUBBERMAID,Linea Casa
65f87eb98d297356122cc373,1056,LC-00001973,ENVASES PARA ALIMENTOS C/TAPA HERMETICO 4 PZAS TRANSPARENTE 1994251 2143077 RUBBERMAID,Linea Casa
65f87eb98d297356122cc374,1057,LC-00001974,ENVASES PARA ALIMENTOS C/TAPA HERMETICO 4 PZAS TRANSPARENTE 1994253 RC7V32 / 2143374  RUBBERMAID,Linea Casa
65f87eb98d297356122cc375,1058,LC-00001975,ENVASE PARA CEREAL PLASTICO  C/TAPA C/ROJO 1777195 5161/1923817 RUBBERMAID,Linea Casa
65f87eb98d297356122cc376,1059,LC-00001977,GARRAFA 1.9 L  C/TAPA C/NEGRO FG7M4900FCLR L37M49A0FCLR RUBBERMAID,Linea Casa
65f87eb98d297356122cc377,1060,LC-00001978,ENVASES PARA ALIMENTOS PLASTICO C/TAPA 24 PZAS C/ROJO 2112335/RC2J23/2165568 RUBBERMAID,Linea Casa
65f87eb98d297356122cc378,1061,LC-00001979,RECIPIENTES CON CIERRE HERMETICO 7 PZAS 2141950 RC2S59 / 2144343 RUBBERMAID,Linea Casa
65f87eb98d297356122cc379,1062,LC-00001980,ENVASE PARA ALIMENTOS C/TAPA C/VENTILACION 4 PZAS 2114820 PKG001077847 RUBBERMAID,Linea Casa
65f87eb98d297356122cc37a,1063,LC-00001981,ESCURRIDOR PEQUENO C/NEGRO 2104445 6008/L36008M5BLAP1 RUBBERMAID,Linea Casa
65f87eb98d297356122cc37b,1064,LC-00001983,ENVASES PARA ALIMENTOS PLASTICO C/TAPA 4 PZAS C/NEGRO 2127152 2149896 RUBBERMAID,Linea Casa
65f87eb98d297356122cc37c,1065,LC-00001984,ENVASES PARA ALIMENTOS VIDRIO C/TAPA 2 PZAS TRANSPARENTE 2118309 2P15 / 2135891 RUBBERMAID,Linea Casa
65f87eb98d297356122cc37d,1066,LC-00001985,ENVASES PARA ALIMENTOS VIDRIO C/TAPA 10 PZAS TRANSPARENTE 2118303  2P26/2150651 RUBBERMAID,Linea Casa
65f87eb98d297356122cc37e,1067,LC-00001986,ENVASES PARA ALIMENTOS VIDRIO C/TAPA 6 PZAS TRANSPARENTE 2118304 2P32/2150897 RUBBERMAID,Linea Casa
65f87eb98d297356122cc37f,1068,LC-00001988,JUEGO DE VAJILLAS CUADRADA 16 PZAS AN1604P ANKARA,Linea Casa
65f87eb98d297356122cc380,1069,LC-00001989,GRIFERIA DESPLEGABLE SADIRA ACERO INOX. 1005889478 GLACIER BAY,Linea Casa
65f87eb98d297356122cc381,1070,LC-00002000,MANGUERA A PRESION DIRECTA 1J2V AMPLIFI,Linea Familia
65f87eb98d297356122cc382,1071,LC-00002001,KIT ASPIRADORA MULTIUSO SECO/HUMEDO BH57125ID HOOVER,Linea Familia
65f87eb98d297356122cc383,1072,LC-00002004,RELOJ DE PARED DE METAL 833ARDM006151,Linea Casa
65f87eb98d297356122cc384,1073,LC-00002005,INDIVIDUAL REDONDO TEJIDO 34.29 CM C/VARIOS 73117300055,Linea Casa
65f87eb98d297356122cc385,1074,LC-00002006,INDIVIDUAL REDONDO TEJIDO 34.29CM C/VARIOS 73117300056,Linea Casa
65f87eb98d297356122cc386,1075,LC-00002007,INDIVIDUAL TEJIDO  30X45CM C/VARIOS 73117400149,Linea Casa
65f87eb98d297356122cc387,1076,LC-00002010,INDIVIDUAL 30X45CM C/VARIOS 7310408244,Linea Casa
65f87eb98d297356122cc388,1077,LC-00002016,ESPEJO CON LUCES LED C/PLATA BE104X CONAIR,Linea Casa
65f87eb98d297356122cc389,1078,LC-00002017,ESPEJO CON LUCES LED C/PLATA BE21X CONAIR,Linea Casa
65f87eb98d297356122cc38a,1079,LC-00002021,JUEGO DE ENVASES DE VIDRIO 16 PZAS CON TAPA DE BORDE AZUL 13106L20KOHLS ANCHOR,Linea Casa
65f87eb98d297356122cc38b,1080,LC-00002028,ALMACENAMIENTO DE ALIMENTOS 3 PZAS 13654806 MARTHA STEWART,Linea Casa
65f87eb98d297356122cc38c,1081,LC-00002030,JUEGO DE TAZONES 3 PIEZAS 12878003 MARTHA STEWART,Linea Casa
65f87eb98d297356122cc38d,1082,LC-00002034,JUEGO DE TAZONES DE VIDRIO OPALO TEMPLADO 8 PZAS 9708808 GIBSON ULTRA,Linea Casa
65f87eb98d297356122cc38e,1083,LC-00002035,JUEGO DE TAZONES DE VIDRIO OPALO TEMPLADO 4 PZAS 13527604 GIBSON ULTRA,Linea Casa
65f87eb98d297356122cc38f,1084,LC-00002043,CUCHARON ANTIADHERENTE 411036 SQUISH,Linea Casa
65f87eb98d297356122cc390,1085,LC-00002047,MESA DE PLANCHAR 110X33 CM C/VARIOS MTL132402 BASIC HOME,Linea Casa
65f87eb98d297356122cc391,1086,LC-00002052,DISPENSADOR DE  JABON LIQUIDO 500ML  734GLP01AS,Linea Casa
65f87eb98d297356122cc392,1087,LC-00002053,DISPENSADOR DE  JABON LIQUIDO 420ML  73401230,Linea Casa
65f87eb98d297356122cc393,1088,LC-00002060,"OLLA 1,9 LT CON TAPA DE VIDRIO 7036298002 OSTER",Linea Casa
65f87eb98d297356122cc394,1089,LC-00002061,OLLA 20CM C/TAPA COLOR NEGRO/ROSE 713BH1641N /BH1641N BERLINGER HAUS,Linea Casa
65f87eb98d297356122cc395,1090,LC-00002065,JARRA DE VIDRIO 1.26LT VILLAGE CON TAPA TRANSPARENTE 74843824 PASABAHCE,Linea Casa
65f87eb98d297356122cc396,1091,LC-00002066,JARRA DE VIDRIO 1.18LT NICHE CON TAPA COLOR NEGRO 74843813N PASABAHCE,Linea Casa
65f87eb98d297356122cc397,1092,LC-00002073,TAZAS CERAMICA 12 Oz ESTAMPADO C/GRIS/ROSADO 4 PZAS N2200842/72700842,Linea Casa
65f87eb98d297356122cc398,1093,LC-00002091,HIELERA ACRILICA COLOR NEGRO-TRANSPARENTE 717FIE006,Linea Casa
65f87eb98d297356122cc399,1094,LC-00002092,HIELERA ACRILICA TRANSPARENTE 717FIE191,Linea Casa
65f87eb98d297356122cc39a,1095,LC-00002110,ESCURRIDOR PARA CUBIERTOS 2 PZAS COLOR GRIS-BLANCO 72338014,Linea Casa
65f87eb98d297356122cc39b,1096,LC-00002116,VELA AROMATICA  DORADO-ROSA 76904191,Linea Casa
65f87eb98d297356122cc39c,1097,LC-00002119,SARTEN 24CM C/NEGRO 713BH6116 / BH6116 BERLINGER HAUS,Linea Casa
65f87eb98d297356122cc39d,1098,LC-00002126,TABLA P/PICAR 30X20X1.2CM C/VARIOS 72302737/N2102737,Linea Casa
65f87eb98d297356122cc39e,1099,LC-00002127,TABLA P/PICAR 25X16CM 3PZAS GRIS-BLANCO/GRIS OSC-BLANCO 72302731,Linea Casa
65f87eb98d297356122cc39f,1100,LC-00002130,VELA 3 PIEZAS COLOR CREMA  76936381,Linea Casa
65f87eb98d297356122cc3a0,1101,LC-00002148,TAZA DE CERAMICA ESTAMPADO DORADO  831K006002,Linea Casa
65f87eb98d297356122cc3a1,1102,LC-00002161,CARRITO UTILITARIO RODANTE 60238343/001HF1 WHITMOR,Linea Casa
65f87eb98d297356122cc3a2,1103,LC-00002162,JUEGO DE CUCHILLOS 16 PZAS 2600 SABER,Linea Casa
65f87eb98d297356122cc3a3,1104,LC-00002163,JUEGO PARA BOTANAS Y SALSA 2 PZAS 13341L20 ANCHOR HOCKING,Linea Casa
65f87eb98d297356122cc3a4,1105,LC-00002164,ENVASES PARA ALIMENTOS C/TAPA 60 PZAS 2q72/2138852 RUBBERMAID,Linea Casa
65f87eb98d297356122cc3a5,1106,LC-00002166,JUEGO DE ALMACENAMIENTO 16 PZAS 92206LIB KITCHEN CLASSICS,Linea Casa
65f87eb98d297356122cc3a6,1107,LC-00002167,JUEGO DE ALMACENAMIENTO 16 PZAS 13540LIB KITCHEN CLASSICS,Linea Casa
65f87eb98d297356122cc3a7,1108,LC-00002168,JUEGO DE ALMACENAMIENTO 8 PZAS 13544LIB KITCHEN CLASSICS,Linea Casa
65f87eb98d297356122cc3a8,1109,LC-00002169,JUEGO DE ALMACENAMIENTO 8 PZAS 11468LIB KITCHEN CLASSICS,Linea Casa
65f87eb98d297356122cc3a9,1110,LC-00002171,JUEGO DE UTENSILIOS PARA HORNEAR 4 PZAS  Z13550LIB19 KITCHEN CLASSICS,Linea Casa
65f87eb98d297356122cc3aa,1111,LC-00002172,OLLA ANTIADHERENTE C/TAPA C/BLANCO 3.2 QT 1143456 CORNINGWARE,Linea Casa
65f87eb98d297356122cc3ab,1112,LC-00002173,OLLA HOLANDESA ANTIADHERENTE C/TAPA C/BLANCO 5.5 QT 1143420 CORNINGWARE,Linea Casa
65f87eb98d297356122cc3ac,1113,LC-00002176,OLLA HOLANDESA ANTIADHERENTE C/TAPA C/AZUL 5.5 QT 1143627 CORNINGWARE,Linea Casa
65f87eb98d297356122cc3ad,1114,LC-00002178,JUEGO DE CUCHILLOS 18 PZAS 1135029 CHICAGO CUTLERY,Linea Casa
65f87eb98d297356122cc3ae,1115,LC-00002179,JUEGO DE CUCHILLOS 17 PZAS 1134968 CHICAGO CUTLERY,Linea Casa
65f87eb98d297356122cc3af,1116,LC-00002180,JUEGO DE BOWLS 3 PZAS C/COBRE 1159611 TRAMONTINA,Linea Casa
65f87eb98d297356122cc3b0,1117,LC-00002181,ENVASES PARA ALIMENTOS C/TAPA 8 PZAS 1109330 SNAPWARE,Linea Casa
65f87eb98d297356122cc3b1,1118,LC-00002183,JUEGO DE OLLAS ANTIADHERENTE 14 PZAS 2101821 CALPHALON,Linea Casa
65f87eb98d297356122cc3b2,1119,LC-00002188,SILLA INFLABLE C/LUZ 821808750863 BESTWAY,Linea Familia
65f87eb98d297356122cc3b3,1120,LC-00002189,ESTANTE DE ALMACENAMIENTO 5 NIVELES C/GRIS 073149099402/0155SLV3V STERILITE,Linea Casa
65f87eb98d297356122cc3b4,1121,LC-00002190,ESTANTE DE ALMACENAMIENTO 4 NIVELES C/GRIS 073149016430/0164SLV3V STERILITE,Linea Casa
65f87eb98d297356122cc3b5,1122,LC-00002191,PAPELERA PLASTICO 3 GAL. C/BLANCO 073149103581 STERILITE,Linea Casa
65f87eb98d297356122cc3b6,1123,LC-00002193,CESTA DE LAVANDERIA C/ BLANCO 073149239808 STERILITE,Linea Casa
65f87eb98d297356122cc3b7,1124,LC-00002194,PAPELERA PLASTICO 8 GAL. C/ BLANCO 073149105288 STERILITE,Linea Casa
65f87eb98d297356122cc3b8,1125,LC-00002195,CONTENEDOR PLASTICO 24LT TRANSPARENTE 073149193636 STERILITE,Linea Casa
65f87eb98d297356122cc3b9,1126,LC-00002198,CAJA DE SEGURIDAD RESISTENTE AL FUEGO 0.19 CF 2017F FIRST ALERT,Linea Casa
65f87eb98d297356122cc3ba,1127,LC-00002199,CAJA DE SEGURIDAD RESISTENTE AL FUEGO 0.39 CF 2030F FIRST ALERT,Linea Casa
65f87eb98d297356122cc3bb,1128,LC-00002203,RIEL PARA CORTINA DE BANO 104X193 CM C/GRIS 7220405277,Linea Casa
65f87eb98d297356122cc3bc,1129,LC-00002214,UTENSILIOS DE COCINA 4 PZAS C/NEGRO-ROSE 716LPBH167L BERLINGER HAUS,Linea Casa
65f87eb98d297356122cc3bd,1130,LC-00002217,TAZAS CERAMICA 12 Oz ESTAMPADOS LIFE-TIME 4 PZAS 72701772 LIFEART,Linea Casa
65f87eb98d297356122cc3be,1131,LC-00002218,TAZA C/PLATO 3 PZAS  72738382,Linea Casa
65f87eb98d297356122cc3bf,1132,LC-00002219,TAZA C/PLATO 3 PZAS  72738383,Linea Casa
65f87eb98d297356122cc3c0,1133,LC-00002221,SARTEN 24CM C/ROJO 12076801/70312076801 OSTER,Linea Casa
65f87eb98d297356122cc3c1,1134,LC-00002223,SARTEN 30CM C/NEGRO 8012601/7038012601 OSTER,Linea Casa
65f87eb98d297356122cc3c2,1135,LC-00002227,PAPELERA 12 LT METAL  0406668/7660406668,Linea Casa
65f87eb98d297356122cc3c3,1136,LC-00002228,LAMPARA DE MESA C/GRIS 43CM N1903699/60403699,Linea Familia
65f87eb98d297356122cc3c4,1137,LC-00002230,RELOJ DE MESA 21X12.5X26CM 796FUBC18023,Linea Casa
65f87eb98d297356122cc3c5,1138,LC-00002234,MALETA 15.35 PULG PEQUENA C/NEGRO BTRTEDSBK  TUCANO,Linea Familia
65f87eb98d297356122cc3c6,1139,LC-00002235,MALETA 15.35 PULG PEQUENA  C/AZUL OSCURO BTRTEDSBS TUCANO,Linea Familia
65f87eb98d297356122cc3c7,1140,LC-00002236,MALETA 15.35 PULG PEQUENA C/ROJO BTRTEDSCR TUCANO,Linea Familia
65f87eb98d297356122cc3c8,1141,LC-00002237,MALETA 15.35 PULG PEQUENA C/VERDE BTRTEDSVM TUCANO,Linea Familia
65f87eb98d297356122cc3c9,1142,LC-00002238,MALETA 15.35 PULG PEQUENA C/AMARILLO BTRTEDSY TUCANO,Linea Familia
65f87eb98d297356122cc3ca,1143,LC-00002239,ORGANIZADOR DE CUBIERTOS 1J14/1994536 RUBBERMAID,Linea Casa
65f87eb98d297356122cc3cb,1144,LC-00002240,ENVASES PARA ALIMENTOS C/TAPA HERMETICO 2 PZAS TRANSPARENTE 2134968/2025333  RUBBERMAID,Linea Casa
65f87eb98d297356122cc3cc,1145,LC-00002241,ENVASES PARA ALIMENTOS PLASTICO C/TAPA  6PZAS C/ROJO 2049358 RUBBERMAID,Linea Casa
65f87eb98d297356122cc3cd,1146,LC-00002242,ENVASES PARA ALIMENTOS PLASTICO C/TAPA  8PZAS C/NEGRO 2164709/2077537  RUBBERMAID,Linea Casa
65f87eb98d297356122cc3ce,1147,LC-00002243,ENVASES PARA ALIMENTOS PLASTICO C/TAPA 2 PZAS C/ROJO 2093263/2086749 RUBBERMAID,Linea Casa
65f87eb98d297356122cc3cf,1148,LC-00002245,ENVASES PARA ALIMENTOS PLASTICO C/TAPA 40 PZAS C/ROJO 2112332/2N34-2133365 RUBBERMAID,Linea Casa
65f87eb98d297356122cc3d0,1149,LC-00002247,ENVASES PARA ALIMENTOS VIDRIO C/TAPA 1 PZA TRANSPARENTE 2150875/2118318  RUBBERMAID,Linea Casa
65f87eb98d297356122cc3d1,1150,LC-00002248,JARRA COMPACTA PLASTICO C/ TAPA MULTIFUNCIONAL 1.9LT 2143721/2122586 RUBBERMAID,Linea Casa
65f87eb98d297356122cc3d2,1151,LC-00002249,JARRA PLASTICO CON ASA C/TAPA  1.9LT 2145680/2122601 RUBBERMAID,Linea Casa
65f87eb98d297356122cc3d3,1152,LC-00002250,JARRA PLASTICO C/TAPA 1.9LT PKG0001154286/2122603 RUBBERMAID,Linea Casa
65f87eb98d297356122cc3d4,1153,LC-00002252,TAPETE PROTECTOR PARA FREGADERO FG129506BLA/2159035 RUBBERMAID,Linea Casa
65f87eb98d297356122cc3d5,1154,LC-00002254,ORGANIZADOR DE CUBIERTOS 6 COMPARTIMIENTOS  FG2925RDWHT/1927371 RUBBERMAID,Linea Casa
65f87eb98d297356122cc3d6,1155,LC-00002255,CEPILLO DE FREGADERO PARA PLATOS C/AZUL/GRIS 85100 JOSEPH&JOSEPH,Linea Casa
65f87eb98d297356122cc3d7,1156,LC-00002259,SET DE COLADORES 2 PZAS C/VERDE 40093 JOSEPH&JOSEPH,Linea Casa
65f87eb98d297356122cc3d8,1157,LC-00002261,PINZAS DE ACERO INOXIDABLE 10536 JOSEPH&JOSEPH,Linea Casa
65f87eb98d297356122cc3d9,1158,LC-00002262,RALLADOR 2 EN 1 CON FUNDA PROTECTORA 20139 JOSEPH&JOSEPH,Linea Casa
65f87eb98d297356122cc3da,1159,LC-00002264,CORTADOR EN ESPIRAL 3 EN 1 ACERO INOX. C/AZUL 20183 JOSEPH&JOSEPH,Linea Casa
65f87eb98d297356122cc3db,1160,LC-00002265,SOPORTE PARA PAPEL HIGIENICO ACERO INOX. 70529 JOSEPH&JOSEPH,Linea Casa
65f87eb98d297356122cc3dc,1161,LC-00002267,CEPILLO DE INODORO C/BLANCO/GRIS 70528 JOSEPH&JOSEPH,Linea Casa
65f87eb98d297356122cc3dd,1162,LC-00002268,CEPILLO DE INODORO CON ALMACENAMIENTO C/BLANCO/GRIS 70537 JOSEPH&JOSEPH,Linea Casa
65f87eb98d297356122cc3de,1163,LC-00002271,BOWL DE ENSALADA CON SERVIDOR DE ACERO INOX. 20155 JOSEPH&JOSEPH,Linea Casa
65f87eb98d297356122cc3df,1164,LC-00002273,ESCURRIDOR PARA PLATOS CON ESTANTE C/GRIS 85084 JOSEPH&JOSEPH,Linea Casa
65f87eb98d297356122cc3e0,1165,LC-00002274,JUEGO DE OLLAS 10 PZAS C/UTENSILIOS ACERO INOX. P8710 CUISINART,Linea Casa
65f87eb98d297356122cc3e1,1166,LC-00002275,SET DE UTENSILIOS 3 PZAS C/GRIS SQUISH,Linea Casa
65f87eb98d297356122cc3e2,1167,LC-00002279,JUEGO DE OLLAS 10 PCS C69500 NINJA,Linea Casa
65f87eb98d297356122cc3e3,1168,LC-00002282,SARTEN 18CM  C/NEGRO 0432023/7130432023 BISTRO,Linea Casa
65f87eb98d297356122cc3e4,1169,LC-00002287,RELOJ DE PARED 30CM C/ BLANCO/AZUL 6025304,Linea Casa
65f87eb98d297356122cc3e5,1170,LC-00002288,RELOJ DE PARED 30CM C/PLATA 60205093/N2105093 TIMES TOWER,Linea Casa
65f87eb98d297356122cc3e6,1171,LC-00002289,JARRA DE VIDRIO CON VASO 2 PIEZAS 7511616,Linea Casa
65f87eb98d297356122cc3e7,1172,LC-00002291,FRASCO MOLEDOR DE ESPECIAS  21CM 181003-000/739181003000,Linea Casa
65f87eb98d297356122cc3e8,1173,LC-00002292,TAZAS CERAMICA 354ML ESTAMPADO COFFEE  4PZAS 72704953 LIFEART,Linea Casa
65f87eb98d297356122cc3e9,1174,LC-00002293,ACCESORIOS P/BANO CERAMICA C/NEGRO DISPENSADOR PLATA 3PZAS 37369/73437369,Linea Casa
65f87eb98d297356122cc3ea,1175,LC-00002294,ACCESORIOS P/BANO CERAMICA C/BLANCO DISPENSADOR PLATA 3PZAS 734536,Linea Casa
65f87eb98d297356122cc3eb,1176,LC-00002295,ACCESORIOS P/BANO CERAMICA C/BLANCO/DORADO 3PZAS 38308/73438308,Linea Casa
65f87eb98d297356122cc3ec,1177,LC-00002298,JUEGO DE CUCHILLOS 6PZAS C/NEGRO/ROSE  716BH2592/ BH2592 BERLINGER HAUS,Linea Casa
65f87eb98d297356122cc3ed,1178,LC-00002299,JUEGO DE CUCHILLOS 6PZAS COLGADOR MAGNETICO C/NEGRO/ROSE 716BH2535A BERLINGER HAUS,Linea Casa
65f87eb98d297356122cc3ee,1179,LC-00002302,LAMPARA DE MESA C/BLANCO/GRIS 30CM N20-03127/60403127,Linea Casa
65f87eb98d297356122cc3ef,1180,LC-00002303,LAMPARA DE MESA C/BLANCO/GRIS/CREMA  34.5CM N19-03698/60403698,Linea Casa
65f87eb98d297356122cc3f0,1181,LC-00002304,RIEL PARA CORTINA 85-135CM C/PLATEADO 7221404703,Linea Casa
65f87eb98d297356122cc3f1,1182,LC-00002305,RIEL PARA CORTINA 84-135CM C/DORADO/PLATEADO 7221404706,Linea Casa
65f87eb98d297356122cc3f2,1183,LC-00002307,DISPENSADOR DE ACEITE/VINAGRE Y ESPECIAS 4 PZAS C/PLATEADO 75004539,Linea Casa
65f87eb98d297356122cc3f3,1184,LC-00002309,SARTEN 24CM C/BLANCO/NEGRO PT3011/713PT3011 BISTRO,Linea Casa
65f87eb98d297356122cc3f4,1185,LC-00002310,INDIVIDUAL  30X45CM  C/VARIOS 7310408266,Linea Casa
65f87eb98d297356122cc3f5,1186,LC-00002353,SARTEN 24CM C/ROJO  BH1252N BERLINGER HAUS,Linea Casa
65f87eb98d297356122cc3f6,1187,LC-00002354,SARTEN CUADRADO GRILL 28CM C/ROSE GOLD  BH1521N BERLINGER HAUS,Linea Casa
65f87eb98d297356122cc3f7,1188,LC-00002356,SARTEN CUADRADO GRILL 28CM C/NEGRO  BH1636N BERLINGER HAUS,Linea Casa
65f87eb98d297356122cc3f8,1189,LC-00002361,JUEGO DE OLLAS Y UTENSILIOS 8 PZAS C/NEGRO/ROJO W878ID SANKEY,Linea Casa
65f87eb98d297356122cc3f9,1190,LC-00002362,PINZA DE ACERO INOX./NYLON PUNTA REDONDA CTG00RTNG  CUISINART,Linea Casa
65f87eb98d297356122cc3fa,1191,LC-00002363,CORTADOR EN ESPIRAL CTG00SPI4 CUISINART,Linea Casa
65f87eb98d297356122cc3fb,1192,LC-00002365,CUCHARA RANURADA DE NYLON  CTG07LS CUISINART,Linea Casa
65f87eb98d297356122cc3fc,1193,LC-00002366,SERVIDOR DE PASTA DE NYLON CTG07PS CUISINART,Linea Casa
65f87eb98d297356122cc3fd,1194,LC-00002367,ABRELATAS ACERO INOX. C/PLATA/NEGRO  CTG12CO CUISINART,Linea Casa
65f87eb98d297356122cc3fe,1195,LC-00002369,ESPATULA DE SILICON  C/PLATA/NEGRO  CTG12SP CUISINART,Linea Casa
65f87eb98d297356122cc3ff,1196,LC-00002370,SARTEN CUADRAD0 ANTIADHERENTE 28CM  63020 CUISINART,Linea Casa
65f87eb98d297356122cc400,1197,LC-00002371,PITILLOS DE ACERO INOX. CTG00SSSB CUISINART,Linea Casa
65f87eb98d297356122cc401,1198,LC-00002372,TABLA P/PICAR MULTIFUNCIONAL  35X27CM C/ROJO 60004 JOSEPH JOSEPH,Linea Casa
65f87eb98d297356122cc402,1199,LC-00002373,TABLA P/PICAR CON ESTUCHE 4 PZAS C/PLATA 60185 JOSEPH JOSEPH,Linea Casa
65f87eb98d297356122cc403,1200,LC-00002374,DISPENSADOR DE JABON 70541 JOSEPH JOSEPH,Linea Casa
65f87eb98d297356122cc404,1201,LC-00002375,CORTADOR EN ESPIRAL 3 EN 1 ACERO INOX. C/AZUL 20158 JOSEPH JOSEPH,Linea Casa
65f87eb98d297356122cc405,1202,LC-00002376,ESCURRIDOR  C/AZUL 85093 JOSEPH JOSEPH,Linea Casa
65f87eb98d297356122cc406,1203,LC-00002377,TABLA P/PICAR PLEGABLE MULTIFUNCIONAL C/BLANCO 60082 JOSEPH JOSEPH,Linea Casa
65f87eb98d297356122cc407,1204,LC-00002379,ORGANIZADOR DE BANO BLANCO  70543 JOSEPH JOSEPH,Linea Casa
65f87eb98d297356122cc408,1205,LC-00002381,BOWL MULTIFUNCION CON COLADOR INTEGRADO C/BLANCO 40066 JOSEPH JOSEPH,Linea Casa
65f87eb98d297356122cc409,1206,LC-00002382,PINZA PARA SERVIR  C/GRIS-VERDE  10021 JOSEPH JOSEPH,Linea Casa
65f87eb98d297356122cc40a,1207,LC-00002384,DISPENSADOR DE JABON BASE METAL C/AZUL 85184  JOSEPH JOSEPH,Linea Casa
65f87eb98d297356122cc40b,1208,LC-00002385,ORGANIZADOR DE CUBIERTOS Y UTENSILIOS BLANCO 85128 JOSEPH JOSEPH,Linea Casa
65f87eb98d297356122cc40c,1209,LC-00002387,BOWL DE ENSALADA CON SERVIDOR DE ACERO INOX. Y CONDIMENTEROS 20184 JOSEPH JOSEPH,Linea Casa
65f87eb98d297356122cc40d,1210,LC-00002388,ENVASE PLASTICO P/ENSALADA 3 EN 1  81066  JOSEPH JOSEPH,Linea Casa
65f87eb98d297356122cc40e,1211,LC-00002389,ENVASE PLASTICO P/ALIMENTOS REDONDO   81067  JOSEPH JOSEPH,Linea Casa
65f87eb98d297356122cc40f,1212,LC-00002390,ENVASE PLASTICO P/ALIMENTOS 5 PZAS  81044  JOSEPH JOSEPH,Linea Casa
65f87eb98d297356122cc410,1213,LC-00002391,ENVASE PLASTICO P/ALIMENTOS 2 EN 1  81031  JOSEPH JOSEPH,Linea Casa
65f87eb98d297356122cc411,1214,LC-00002393,TABLA PARA PICAR MAGNETICA PN40249/40249 LOUISIANA GRILLS,Linea Casa
65f87eb98d297356122cc412,1215,LC-00002397,JUEGO DE UTENSILIOS 5 PZS 11206605 OSTER,Linea Casa
65f87eb98d297356122cc413,1216,LC-00002399,JUEGO DE UTENSILIOS DE PARRILLA 3 PZS 12634203 GIBSON,Linea Casa
65f87eb98d297356122cc414,1217,LC-00002402,SARTEN 12 PULG 12775701 OSTER,Linea Casa
65f87eb98d297356122cc415,1218,LC-00002404,SARTEN 12 PULG 12864501 OSTER,Linea Casa
65f87eb98d297356122cc416,1219,LC-00002407,OLLA PARA PASTA 5 QT 13001003 OSTER,Linea Casa
65f87eb98d297356122cc417,1220,LC-00002411,JUEGO DE CUBIERTOS 20 PZS 13737620 GIBSON,Linea Casa
65f87eb98d297356122cc418,1221,LC-00002412,JUEGO DE CUBIERTOS 20 PZS 13738220 GIBSON,Linea Casa
65f87eb98d297356122cc419,1222,LC-00002413,JUEGO DE UTENSILIOS 5 PZS 13753305 OSTER,Linea Casa
65f87eb98d297356122cc41a,1223,LC-00002414,SET DE VASOS  4 PZS 52800/108370 PASABAHCE,Linea Casa
65f87eb98d297356122cc41b,1224,LC-00002417,SARTEN 12 PULG 7566201 OSTER,Linea Casa
65f87eb98d297356122cc41c,1225,LC-00002418,JUEGO DE CUBIERTOS 20 PZS 8005820 GIBSON,Linea Casa
65f87eb98d297356122cc41d,1226,LC-00002423,JUEGO DE OLLAS 7 PZS C/NEGRO 8368107 GIBSON,Linea Casa
65f87eb98d297356122cc41e,1227,LC-00002424,JUEGO DE OLLAS 7PZS C/ROJO 8368307 GIBSON,Linea Casa
65f87eb98d297356122cc41f,1228,LC-00002425,SET DE SARTENES 3 PZS 9150103 GIBSON,Linea Casa
65f87eb98d297356122cc420,1229,LC-00002429,JUEGO DE SARTENES 2 PZS 9217402 GIBSON,Linea Casa
65f87eb98d297356122cc421,1230,LC-00002430,JUEGO DE VAJILLA 12 PZS 9484212 GIBSON,Linea Casa
65f87eb98d297356122cc422,1231,LC-00002431,JUEGO DE BOWLS DE VIDRIO 4 PZS 9738804 GIBSON,Linea Casa
65f87eb98d297356122cc423,1232,LC-00002432,JUEGO DE OLLAS 8 PZS 9889208 OSTER,Linea Casa
65f87eb98d297356122cc424,1233,LC-00002433,SET 2 VASOS CAPPUCCINO DLSC311 DELONGHI,Linea Casa
65f87eb98d297356122cc425,1234,LC-00002434,SET 2 VASOS LATTE MACCHIATO DLSC312 DELONGHI,Linea Casa
65f87eb98d297356122cc426,1235,LC-00002435,SET 2 VASOS ESPRESSO DLSC310 DELONGHI,Linea Casa
65f87eb98d297356122cc427,1236,LC-00002440,FLORERO BOTANICO TRANSPARENTE 43767/74843767 PASABAHCE,Linea Casa
65f87eb98d297356122cc428,1237,LC-00002441,ESPEJO CUADRADO 30X40CM N1904839/72904839 IDEAL FURNITURE,Linea Casa
